sseqid	slen	sstart	send	qseqid	qlen	qstart	qend	pident	evalue	Sample	cutoff
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-6059302/1	100	71	82	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-5929278/1	100	69	80	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-5911312/1	100	31	42	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000283635.1_ASM28363v1__HE613569.1_Streptococcus_macedonicus_ACA-DC_198_main_chromosome_complete_genome__48444__lantipeptide__ANTISMASH__1336323_1384767-Lan_C_2	2514	2252	2262	CP000419.1-5911312/1	100	79	89	100	1.2	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-5897118/1	100	30	41	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-5850184/1	100	30	41	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-5790698/1	100	47	58	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-5609534/1	100	33	44	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-5605974/2	100	61	72	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-5549024/1	100	55	66	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-5506088/1	100	47	58	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-5502848/1	100	41	52	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-5476096/2	100	56	67	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-5445928/1	100	27	38	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-5440940/1	100	68	79	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-5425062/1	100	73	84	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-5380990/1	100	44	55	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-5347046/2	100	73	84	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-5252840/2	100	54	65	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-5180744/2	100	16	27	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-5126278/1	100	51	62	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-5123178/1	100	49	60	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-5066314/2	100	77	88	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-5007834/1	100	23	34	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-4963430/2	100	67	78	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-4952634/2	100	12	23	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-4910294/2	100	58	69	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-4898892/2	100	20	31	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-4898848/1	100	42	53	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-4887718/2	100	57	68	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-4872882/1	100	54	65	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-4685880/1	100	58	69	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-4669042/1	100	67	78	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-4575978/1	100	72	83	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-4493702/1	100	40	51	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-4310624/2	100	78	89	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-4017628/1	100	27	38	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-3996274/1	100	39	50	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-3927656/2	100	38	49	100	0.34	synthetic_stool_high_S66	minus_five_score
Bacillus_endophyticus_DSM_13796__gi|1098137419|emb|FOXX01000002.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00002.2,_whole_genome_shotgun_sequence__13138__lantipeptide__ANTISMASH__0_13138-lanC	2901	1358	1347	CP000419.1-3916862/1	100	64	75	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-3916862/1	100	74	85	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-3889790/1	100	42	53	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-3874362/2	100	45	56	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-3551294/1	100	51	62	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-3529258/1	100	58	69	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-3498466/2	100	27	38	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-3401256/2	100	74	85	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-3344054/1	100	23	34	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-3269428/1	100	76	87	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-3232692/1	100	68	79	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-3217502/1	100	68	79	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-3065196/1	100	33	44	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-3049444/1	100	15	26	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-3032410/1	100	58	69	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-3032408/2	100	78	89	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-2994670/2	100	77	88	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-2909952/2	100	56	67	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-2905344/2	100	57	68	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-2816112/2	100	61	72	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-2795494/1	100	60	71	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-2785428/2	100	80	91	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-2758318/1	100	23	34	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-2659176/2	100	50	61	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-2653182/1	100	62	73	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-2651202/1	100	52	63	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-2613812/1	100	12	23	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-2578150/1	100	37	48	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-2562542/1	100	45	56	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-2519928/2	100	39	50	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-2478124/2	100	63	74	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-2476312/2	100	45	56	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-2444224/2	100	76	87	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-2398672/1	100	45	56	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-2334558/1	100	12	23	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-2240080/2	100	25	36	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-2212460/2	100	16	27	100	0.34	synthetic_stool_high_S66	minus_five_score
Streptomyces_collinus_Tu_365__gi|529222834|ref|NC_021985.1|_Streptomyces_collinus_Tu_365,_complete_sequence__23069__lantipeptide__ANTISMASH__8074589_8097658-lanC	2163	1392	1402	CP000419.1-2181322/2	100	12	22	100	1.2	synthetic_stool_high_S66	minus_five_score
Streptomyces_collinus_Tu_365__gi|529222834|ref|NC_021985.1|_Streptomyces_collinus_Tu_365,_complete_sequence__23069__lantipeptide__ANTISMASH__175266_198335-lanC	3069	2298	2308	CP000419.1-2181322/2	100	12	22	100	1.2	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-2125890/2	100	30	41	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-2120526/2	100	55	66	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-2101614/2	100	33	44	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	974	985	CP000419.1-2099850/1	100	74	85	100	0.34	synthetic_stool_high_S66	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	985	974	CP000419.1-2087240/1	100	16	27	100	0.34	synthetic_stool_high_S66	minus_five_score
Streptomyces_olindensis_strain_DAUFPE_5622__gi|640933032|gb|JJOH01000019.1|_Streptomyces_olindensis_strain_DAUFPE_5622,_whole_genome_shotgun_sequence__32500__lantipeptide-bacteriocin__ANTISMASH__232375_264875-lanC	2595	937	953	CP000419.1-1896620/2	100	81	97	94.118	0.026	synthetic_stool_high_S66	minus_five_score
