Sample	readID	stitle	readCheck
synthetic_stool_high_S53	CP006903.1-1014598/2	argininosuccinate synthase [Clostridium botulinum]	FP
synthetic_stool_high_S53	CP006903.1-904194/2	argininosuccinate synthase [Clostridium botulinum]	FP
synthetic_stool_high_S32	CP006903.1-952764/1	argininosuccinate synthase [Clostridium botulinum]	FP
synthetic_stool_high_S67	CP006903.1-707548/2	argininosuccinate synthase [Clostridium botulinum]	FP
synthetic_stool_low_S50	CP006903.1-1566430/1	argininosuccinate synthase [Clostridium botulinum]	FP
synthetic_stool_low_S50	CP006903.1-483330/2	argininosuccinate synthase [Clostridium botulinum]	FP
synthetic_stool_low_S50	CP006903.1-346984/1	argininosuccinate synthase [Clostridium botulinum]	FP
synthetic_stool_low_S50	CP006903.1-70596/1	argininosuccinate synthase [Clostridium botulinum]	FP
synthetic_stool_low_S50	CP006903.1-68474/2	argininosuccinate synthase [Clostridium botulinum]	FP
synthetic_stool_high_S37	CP006903.1-1611978/2	argininosuccinate synthase [Clostridium botulinum]	FP
synthetic_stool_high_S37	CP006903.1-1000290/1	argininosuccinate synthase [Clostridium botulinum]	FP
synthetic_stool_high_S37	CP006903.1-886912/1	argininosuccinate synthase [Clostridium botulinum]	FP
synthetic_stool_high_S37	CP006903.1-783876/2	argininosuccinate synthase [Clostridium botulinum]	FP
synthetic_stool_high_S30	CP006903.1-37118/2	argininosuccinate synthase [Clostridium botulinum]	FP
synthetic_stool_high_S39	CP006903.1-104626/1	argininosuccinate synthase [Clostridium botulinum]	FP
synthetic_stool_low_S20	CP006903.1-12933072/2	argininosuccinate synthase [Clostridium botulinum]	FP
synthetic_stool_low_S20	CP006903.1-7218454/2	argininosuccinate synthase [Clostridium botulinum]	FP
synthetic_stool_low_S20	CP006903.1-5265056/1	argininosuccinate synthase [Clostridium botulinum]	FP
synthetic_stool_low_S20	CP006903.1-4981720/2	argininosuccinate synthase [Clostridium botulinum]	FP
synthetic_stool_low_S20	CP006903.1-3904450/2	argininosuccinate synthase [Clostridium botulinum]	FP
synthetic_stool_low_S20	CP006903.1-1983408/2	argininosuccinate synthase [Clostridium botulinum]	FP
synthetic_stool_high_S14	CP000728.1-477060/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S14	CP014148.1-248668/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S14	CP002011.1-1209650/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S14	CP002011.1-258146/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S14	CP002011.1-69746/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S11	CP002011.1-760748/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S11	CP006908.1-594188/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S24	CP014148.1-164758/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S6	AM412317.1-1289312/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S6	CP000939.1-11066/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S56	CP014148.1-958744/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S56	CP014148.1-621880/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S32	CP002011.1-2544058/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S32	CP002011.1-1827028/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S32	CP002011.1-658188/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S46	CP000728.1-1851640/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S46	CP000728.1-788144/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S46	CP000728.1-5292/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S10	CP014148.1-4963588/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S10	CP014148.1-4376370/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S10	CP014148.1-4127356/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S10	CP014148.1-2715470/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S10	CP014148.1-1173310/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S10	AM412317.1-2125384/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S63	CP006908.1-19826362/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S63	CP006908.1-16744924/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S63	CP006908.1-14587074/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S63	CP006908.1-12559346/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S63	CP006908.1-11039722/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S63	CP006908.1-7653790/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S63	CP006908.1-7432408/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S63	CP006908.1-3723968/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S63	AM412317.1-6823850/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S63	AM412317.1-6410634/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S63	AM412317.1-4422050/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S63	AM412317.1-469596/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S29	CP002011.1-1168660/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S45	CP000939.1-2274084/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S45	CP006908.1-667806/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S68	CP000728.1-86508/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S57	CP006908.1-19410638/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S57	CP006908.1-18097454/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S57	CP006908.1-14665296/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S57	CP006908.1-14574356/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S57	CP006908.1-14409390/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S57	CP006908.1-14093434/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S57	CP006908.1-12301462/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S57	CP006908.1-10468844/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S57	CP006908.1-7775072/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S57	CP006908.1-5075044/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S57	CP006908.1-5043036/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S57	CP006908.1-4078570/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S48	CP002011.1-15208/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S3	CP006908.1-718138/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S49	CP000939.1-45839022/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S49	CP000939.1-45700110/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S49	CP000939.1-45430430/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S49	CP000939.1-42655812/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S49	CP000939.1-42014864/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S49	CP000939.1-41452042/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S49	CP000939.1-40279070/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S49	CP000939.1-38480430/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S49	CP000939.1-35083602/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S49	CP000939.1-34608452/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S49	CP000939.1-29851338/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S49	CP000939.1-28488212/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S49	CP000939.1-27516272/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S49	CP000939.1-27352234/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S49	CP000939.1-10714340/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S49	CP000939.1-10187492/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S49	CP000939.1-7565642/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S49	CP000939.1-6170060/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S49	CP000939.1-4367240/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S49	CP000939.1-2990212/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S49	CP000939.1-1880184/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S49	CP000939.1-1446836/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S49	CP002011.1-411226/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S49	CP002011.1-240812/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S35	CP014148.1-743954/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S35	CP006908.1-1022856/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S57	CP014148.1-455926/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S57	CP014148.1-313688/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S57	CP000939.1-978224/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S57	CP006908.1-1531106/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S57	CP006908.1-639846/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S57	CP006908.1-133736/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S38	CP002011.1-506510/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S38	CP002011.1-122196/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S38	CP006908.1-129152/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S38	CP000728.1-7780874/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S38	CP000728.1-5577064/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S38	CP000728.1-5538428/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S38	CP000728.1-3911424/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S38	CP000728.1-3105224/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S38	CP000728.1-1383810/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S38	CP000728.1-507678/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S44	CP000939.1-2387648/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S5	CP014148.1-8784/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S5	CP000939.1-45958/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S54	CP014148.1-476074/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S54	CP002011.1-4926440/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S54	CP002011.1-4711864/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S54	CP002011.1-4518048/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S54	CP002011.1-4233476/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S54	CP002011.1-3378612/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S54	CP002011.1-1362554/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S54	CP002011.1-14276/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S54	CP000939.1-11263098/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S54	CP000939.1-10471546/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S54	CP000939.1-9220458/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S54	CP000939.1-8453198/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S54	CP000939.1-5007752/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S54	CP000939.1-3921110/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S54	CP000939.1-2020082/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S54	CP000939.1-2017472/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S54	CP000939.1-532772/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S54	CP000939.1-363726/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S54	CP000728.1-21497854/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S54	CP000728.1-21292500/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S54	CP000728.1-20063742/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S54	CP000728.1-19192628/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S54	CP000728.1-18500090/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S54	CP000728.1-17811284/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S54	CP000728.1-16156836/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S54	CP000728.1-15228384/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S54	CP000728.1-15207788/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S54	CP000728.1-14305110/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_low_S54	CP000728.1-13762418/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
