readID	Sample	stitle	readCheck	lanc_genome
CP004121.1-1023738/1	synthetic_stool_high_S59	glycoside hydrolase family 127 protein [Clostridium saccharoperbutylacetonicum]	FP	other
CP004121.1-103778/2	synthetic_stool_high_S59	tetratricopeptide repeat protein [Clostridium saccharoperbutylacetonicum]	FP	other
CP006903.1-1533000/2	synthetic_stool_high_S59	membrane protein [Clostridium botulinum]	FP	other
CP009323.1-968060/1	synthetic_stool_high_S59	acid phosphatase [Burkholderia gladioli]	FP	other
CP003132.1-3899464/1	synthetic_stool_high_S59	uracil transporter, partial [Lactococcus lactis subsp. cremoris TIFN6]	FP	other
CP003132.1-3537230/2	synthetic_stool_high_S59	serine/threonine protein kinase [Lactococcus lactis subsp. cremoris HP]	FP	other
CP003132.1-803522/1	synthetic_stool_high_S59	uracil transporter, partial [Lactococcus lactis subsp. cremoris TIFN6]	FP	other
CP003132.1-575386/1	synthetic_stool_high_S59	uracil transporter, partial [Lactococcus lactis subsp. cremoris TIFN6]	FP	other
BA000016.3-161904/1	synthetic_stool_high_S59	signal peptidase I [Clostridium perfringens]	FP	other
CP000419.1-530724/1	synthetic_stool_high_S59	hypothetical protein X841_09730 [Streptococcus thermophilus M17PTZA496]	FP	lantibiotic_genome
CP000419.1-509958/2	synthetic_stool_high_S59	hypothetical protein [Streptococcus thermophilus]	FP	lantibiotic_genome
CP000419.1-429734/2	synthetic_stool_high_S59	hypothetical protein [Streptococcus thermophilus]	FP	lantibiotic_genome
CP000419.1-237516/1	synthetic_stool_high_S59	WD-40 repeat protein, putative [Eimeria tenella]	FP	lantibiotic_genome
CP012291.1-402830/1	synthetic_stool_high_S59	alpha/beta hydrolase [Pediococcus damnosus]	FP	other
CP011968.1-5717896/2	synthetic_stool_high_S59	lysozyme-like family protein [Clostridioides difficile DA00216]	FP	other
CP011968.1-5652006/2	synthetic_stool_high_S59	lysozyme-like family protein [Clostridioides difficile DA00216]	FP	other
CP011968.1-5577248/2	synthetic_stool_high_S59	nlpC/P60 family protein [Clostridioides difficile CD49]	FP	other
CP011968.1-5490194/1	synthetic_stool_high_S59	nlpC/P60 family protein [Clostridioides difficile CD49]	FP	other
CP011968.1-5030292/1	synthetic_stool_high_S59	nlpC/P60 family protein [Clostridioides difficile CD49]	FP	other
CP011968.1-4492580/2	synthetic_stool_high_S59	nlpC/P60 family protein [Clostridioides difficile CD49]	FP	other
CP011968.1-3453690/2	synthetic_stool_high_S59	peptidase P60, partial [Blautia wexlerae]	FP	other
CP011968.1-3089528/1	synthetic_stool_high_S59	nlpC/P60 family protein [Clostridioides difficile CD49]	FP	other
CP011968.1-2635160/1	synthetic_stool_high_S59	Probable endopeptidase p60 precursor [Clostridioides difficile]	FP	other
CP011968.1-2621424/2	synthetic_stool_high_S59	lysozyme-like family protein [Clostridioides difficile DA00216]	FP	other
CP011968.1-401026/1	synthetic_stool_high_S59	lysozyme-like family protein [Clostridioides difficile DA00216]	FP	other
FR824043.1-711960/1	synthetic_stool_high_S18	DUF4135 domain-containing protein [Streptococcus gallolyticus]	FP	other
FR824043.1-115956/1	synthetic_stool_high_S18	DUF4135 domain-containing protein [Streptococcus gallolyticus]	FP	other
FR687360.1-304470/2	synthetic_stool_high_S18	amino acid--[acyl-carrier-protein] ligase [Paraburkholderia rhizoxinica]	FP	other
CP001810.1-283066/1	synthetic_stool_high_S18	hypothetical protein [Butyrivibrio proteoclasticus]	FP	other
CP016335.1-7529612/1	synthetic_stool_high_S18	acetolactate synthase large subunit [Corynebacterium crudilactis]	FP	other
CP016335.1-5838774/2	synthetic_stool_high_S18	MULTISPECIES: MaoC family dehydratase [Corynebacterium]	FP	other
CP016335.1-2991204/2	synthetic_stool_high_S18	recombination regulator RecX [Corynebacterium glutamicum]	FP	other
CP000358.2-326760/2	synthetic_stool_high_S18	L-rhamnose isomerase [Deinococcus geothermalis]	FP	other
CP013377.1-804454/2	synthetic_stool_high_S18	sporulation domain-containing protein [Burkholderia sp. TJI49]	FP	other
CP013377.1-728624/2	synthetic_stool_high_S18	sporulation domain-containing protein [Burkholderia sp. TJI49]	FP	other
CP011997.1-689160/1	synthetic_stool_high_S18	histidine ammonia-lyase [Ralstonia solanacearum]	FP	other
CP011997.1-354942/1	synthetic_stool_high_S18	non-ribosomal peptide synthetase [Ralstonia solanacearum]	FP	other
CP004121.1-174072/1	synthetic_stool_high_S18	glycoside hydrolase family 127 protein [Clostridium saccharoperbutylacetonicum]	FP	other
CP003157.1-562604/2	synthetic_stool_high_S18	uracil transporter, partial [Lactococcus lactis subsp. cremoris TIFN6]	FP	other
CP003157.1-356788/2	synthetic_stool_high_S18	serine/threonine protein kinase [Lactococcus lactis subsp. cremoris HP]	FP	other
CP003157.1-161712/2	synthetic_stool_high_S18	serine/threonine protein kinase [Lactococcus lactis subsp. cremoris HP]	FP	other
CP017269.1-61394/2	synthetic_stool_high_S18	sugar phosphate isomerase/epimerase [Geosporobacter ferrireducens]	FP	other
CP011968.1-16379682/2	synthetic_stool_high_S18	lysozyme-like family protein [Clostridioides difficile DA00216]	FP	other
CP011968.1-16099854/2	synthetic_stool_high_S18	nlpC/P60 family protein [Clostridioides difficile CD49]	FP	other
CP011968.1-15542296/2	synthetic_stool_high_S18	lysozyme-like family protein [Clostridioides difficile DA00216]	FP	other
CP011968.1-14341454/2	synthetic_stool_high_S18	lysozyme-like family protein [Clostridioides difficile DA00216]	FP	other
CP011968.1-11386190/2	synthetic_stool_high_S18	lysozyme-like family protein [Clostridioides difficile DA00216]	FP	other
CP011968.1-10773754/2	synthetic_stool_high_S18	lysozyme-like family protein [Clostridioides difficile DA00216]	FP	other
CP011968.1-9210974/1	synthetic_stool_high_S18	nlpC/P60 family protein [Clostridioides difficile CD49]	FP	other
CP011968.1-9185178/1	synthetic_stool_high_S18	lysozyme-like family protein [Clostridioides difficile DA00216]	FP	other
CP011968.1-8531232/2	synthetic_stool_high_S18	nlpC/P60 family protein [Clostridioides difficile CD49]	FP	other
CP011968.1-5208566/2	synthetic_stool_high_S18	nlpC/P60 family protein [Clostridioides difficile CD49]	FP	other
CP011968.1-5021562/2	synthetic_stool_high_S18	lysozyme-like family protein [Clostridioides difficile DA00216]	FP	other
CP011968.1-3970360/1	synthetic_stool_high_S18	Probable endopeptidase p60 precursor [Clostridioides difficile]	FP	other
CP011968.1-2572498/2	synthetic_stool_high_S18	nlpC/P60 family protein [Clostridioides difficile CD49]	FP	other
CP009043.1-499296/1	synthetic_stool_high_S18	flavodoxin-like fold domain protein, putative NAD(P)H (quinone) dehydrogenase/reductase [Campylobacter iguaniorum]	FP	other
CP009043.1-305940/1	synthetic_stool_high_S18	flavodoxin-like fold domain protein, putative NAD(P)H (quinone) dehydrogenase/reductase [Campylobacter iguaniorum]	FP	other
CP016333.1-853356/1	synthetic_stool_low_S30	extracellular solute-binding protein, family 3 [Clostridium butyricum DKU-01]	FP	other
CP010994.1-313330/2	synthetic_stool_low_S30	cobalt-factor II C(20)-methyltransferase [Clostridium perfringens]	FP	other
CP017831.1-32244140/1	synthetic_stool_low_S30	sensor histidine kinase [Butyrivibrio hungatei]	FP	other
CP017831.1-25101176/1	synthetic_stool_low_S30	HAMP domain-containing protein [Butyrivibrio hungatei]	FP	other
CP014065.1-10940864/1	synthetic_stool_low_S30	CoA transferase, partial [Bordetella pertussis]	FP	other
CP014065.1-10473064/1	synthetic_stool_low_S30	CoA transferase, partial [Bordetella pertussis]	FP	other
CP014065.1-10449156/1	synthetic_stool_low_S30	Uncharacterised protein [Bordetella pertussis]	FP	other
CP014065.1-7429782/1	synthetic_stool_low_S30	CoA-transferase family III protein [Bordetella pertussis CHLA-11]	FP	other
CP014065.1-149010/2	synthetic_stool_low_S30	MULTISPECIES: acetate kinase [Achromobacter]	FP	other
CP009228.1-4629842/1	synthetic_stool_low_S30	NADH:flavin oxidoreductase [Treponema putidum]	FP	other
HE965803.1-1655992/1	synthetic_stool_low_S30	CoA-transferase family III protein [Bordetella pertussis CHLA-11]	FP	other
CP004121.1-1964742/1	synthetic_stool_low_S30	glycoside hydrolase family 127 protein [Clostridium saccharoperbutylacetonicum]	FP	other
CP004121.1-1809682/1	synthetic_stool_low_S30	glycoside hydrolase family 127 protein [Clostridium saccharoperbutylacetonicum]	FP	other
CP004121.1-411118/1	synthetic_stool_low_S30	galactose/methyl galactoside ABC transporter permease MglC [Clostridium saccharoperbutylacetonicum]	FP	other
gi|754859657|ref|NZ_CP009285.1|-13310/1	synthetic_stool_low_S30	metal ABC transporter ATP-binding protein [Paenibacillus borealis]	FP	other
AE017285.1-2452910/2	synthetic_stool_low_S19	hypothetical protein [Desulfovibrio vulgaris]	FP	other
AE017285.1-1539306/1	synthetic_stool_low_S19	hypothetical protein FM117_02530 [Micrococcus luteus Mu201]	FP	other
CP014704.1-19353860/2	synthetic_stool_low_S19	MULTISPECIES: multidrug resistance efflux transporter family protein [Clostridium]	FP	other
CP001104.1-12591702/2	synthetic_stool_low_S19	AI-2E family transporter [[Eubacterium] eligens]	FP	other
CP001104.1-5945416/1	synthetic_stool_low_S19	AI-2E family transporter [[Eubacterium] eligens]	FP	other
CP001104.1-5265216/1	synthetic_stool_low_S19	amino acid permease [[Eubacterium] eligens]	FP	other
CP001104.1-3329998/1	synthetic_stool_low_S19	AI-2E family transporter [[Eubacterium] eligens]	FP	other
CP001104.1-3324130/2	synthetic_stool_low_S19	hypothetical protein [[Eubacterium] eligens]	FP	other
CP001105.1-381604/2	synthetic_stool_low_S19	hypothetical protein EUR_30120 [[Eubacterium] rectale DSM 17629]	FP	other
CP001105.1-322796/2	synthetic_stool_low_S19	hypothetical protein EUR_30120 [[Eubacterium] rectale DSM 17629]	FP	other
BA000016.3-20561608/1	synthetic_stool_low_S19	cobalt-factor II C(20)-methyltransferase [Clostridium perfringens]	FP	other
BA000016.3-17426490/1	synthetic_stool_low_S19	signal peptidase I [Clostridium perfringens]	FP	other
BA000016.3-10125014/2	synthetic_stool_low_S19	signal peptidase I [Clostridium perfringens]	FP	other
BA000016.3-3085206/2	synthetic_stool_low_S19	signal peptidase I [Clostridium perfringens]	FP	other
AE015928.1-610586/2	synthetic_stool_low_S19	transcriptional regulator, AraC family [Bacteroides thetaiotaomicron]	FP	other
AE015928.1-196350/1	synthetic_stool_low_S19	MULTISPECIES: hypothetical protein [Bacteroides]	FP	other
CP003132.1-107838/1	synthetic_stool_low_S19	uracil transporter, partial [Lactococcus lactis subsp. cremoris TIFN6]	FP	other
AP013058.1-385688/1	synthetic_stool_low_S64	UDP-N-acetylmuramate dehydrogenase [Burkholderia insecticola]	FP	other
AP013061.1-233896/2	synthetic_stool_low_S64	MFS transporter [Caballeronia glathei]	FP	other
AP009049.1-6465760/2	synthetic_stool_low_S64	hypothetical protein [Clostridium kluyveri]	FP	other
AP009049.1-4415368/2	synthetic_stool_low_S64	hypothetical protein [Clostridium kluyveri]	FP	other
AP009049.1-2015776/2	synthetic_stool_low_S64	PolC-type DNA polymerase III [Clostridium kluyveri]	FP	other
AP009049.1-909084/2	synthetic_stool_low_S64	hypothetical protein [Clostridium kluyveri]	FP	other
AP009049.1-601542/1	synthetic_stool_low_S64	hypothetical protein [Clostridium kluyveri]	FP	other
AP009049.1-479376/1	synthetic_stool_low_S64	hypothetical protein [Clostridium kluyveri]	FP	other
AP009049.1-144302/2	synthetic_stool_low_S64	hypothetical protein [Clostridium kluyveri]	FP	other
CP004029.1-5974240/2	synthetic_stool_low_S64	exodeoxyribonuclease VII large subunit [Lawsonia intracellularis]	FP	other
CP004029.1-2236270/2	synthetic_stool_low_S64	exodeoxyribonuclease VII large subunit [Lawsonia intracellularis]	FP	other
CP004029.1-439324/2	synthetic_stool_low_S64	exodeoxyribonuclease VII large subunit [Lawsonia intracellularis]	FP	other
CP003974.1-3624912/2	synthetic_stool_low_S64	GroEL, partial [Neisseria gonorrhoeae]	FP	other
CP003974.1-2911408/1	synthetic_stool_low_S64	GroEL, partial [Neisseria gonorrhoeae]	FP	other
CP017042.1-4302508/2	synthetic_stool_low_S64	ABC transporter ATP-binding protein [Selenomonas sp. oral taxon 920]	FP	other
CP017042.1-121220/2	synthetic_stool_low_S64	ABC transporter ATP-binding protein [Selenomonas sp. oral taxon 920]	FP	other
JOFH01000007.1-717084/2	synthetic_stool_low_S64	MULTISPECIES: alpha-N-arabinofuranosidase [Streptomyces]	FP	other
JOFH01000009.1-851716/2	synthetic_stool_low_S64	hypothetical protein [Streptomyces olivaceus]	FP	other
JOFH01000009.1-725108/2	synthetic_stool_low_S64	hypothetical protein [Streptomyces olivaceus]	FP	other
JOFH01000009.1-558724/2	synthetic_stool_low_S64	hypothetical protein H340_08311 [Streptomyces mobaraensis NBRC 13819 = DSM 40847]	FP	other
JOFH01000009.1-431394/2	synthetic_stool_low_S64	xanthine dehydrogenase subunit D [Streptomyces sp. Act143]	FP	other
JOFH01000009.1-353772/1	synthetic_stool_low_S64	carbon monoxide dehydrogenase [Streptomyces bicolor]	FP	other
JOFH01000012.1-770832/2	synthetic_stool_low_S64	guanylate kinase [Streptomyces sclerotialus]	FP	other
JOFH01000012.1-430644/1	synthetic_stool_low_S64	guanylate kinase [Streptomyces sp. MUSC 14]	FP	other
JOFH01000012.1-248764/2	synthetic_stool_low_S64	guanylate kinase [Streptomyces griseoflavus]	FP	other
JOFH01000019.1-1056918/1	synthetic_stool_low_S64	acetate kinase [Streptomyces viridochromogenes]	FP	other
JOFH01000045.1-158956/1	synthetic_stool_low_S64	MFS transporter [Streptomyces sp. FXJ7.023]	FP	other
JOFH01000045.1-61152/2	synthetic_stool_low_S64	MFS transporter [Streptomyces olivaceus]	FP	other
JOFH01000053.1-171378/1	synthetic_stool_low_S64	alpha/beta hydrolase [Streptomyces olivaceus]	FP	other
JOFH01000053.1-160744/2	synthetic_stool_low_S64	alpha/beta hydrolase [Streptomyces sp. FXJ7.023]	FP	other
JOFH01000053.1-138826/2	synthetic_stool_low_S64	alpha/beta hydrolase [Streptomyces olivaceus]	FP	other
JOFH01000053.1-128604/2	synthetic_stool_low_S64	alpha/beta hydrolase [Streptomyces olivaceus]	FP	other
JOFH01000053.1-102330/1	synthetic_stool_low_S64	alpha/beta hydrolase [Streptomyces olivaceus]	FP	other
CP013378.1-19614750/2	synthetic_stool_low_S0	Lysophospholipid transporter LplT [Burkholderia cepacia]	FP	other
CP013378.1-19022024/2	synthetic_stool_low_S0	MULTISPECIES: lysophospholipid transporter LplT [Burkholderia cepacia complex]	FP	other
CP013378.1-17267300/2	synthetic_stool_low_S0	Lysophospholipid transporter LplT [Burkholderia cepacia]	FP	other
CP013378.1-16212552/1	synthetic_stool_low_S0	extracellular solute-binding protein [Burkholderia sp. TJI49]	FP	other
CP013378.1-12435676/2	synthetic_stool_low_S0	lysophospholipid transporter LplT, partial [Burkholderia ubonensis]	FP	other
CP013378.1-11068364/2	synthetic_stool_low_S0	MULTISPECIES: lysophospholipid transporter LplT [Burkholderia cepacia complex]	FP	other
CP013378.1-10743042/2	synthetic_stool_low_S0	Lysophospholipid transporter LplT [Burkholderia cepacia]	FP	other
CP013378.1-9007212/1	synthetic_stool_low_S0	lysophospholipid transporter LplT [Burkholderia pseudomultivorans]	FP	other
CP013378.1-5933214/1	synthetic_stool_low_S0	extracellular solute-binding protein [Burkholderia sp. TJI49]	FP	other
CP013378.1-3980288/2	synthetic_stool_low_S0	lysophospholipid transporter LplT [Burkholderia pseudomultivorans]	FP	other
CP013378.1-2642246/2	synthetic_stool_low_S0	extracellular solute-binding protein [Burkholderia sp. TJI49]	FP	other
CP013378.1-1536122/2	synthetic_stool_low_S0	lysophospholipid transporter LplT [Burkholderia pseudomultivorans]	FP	other
CP013377.1-12412832/2	synthetic_stool_low_S0	sporulation domain-containing protein [Burkholderia sp. TJI49]	FP	other
CP013377.1-7991540/2	synthetic_stool_low_S0	sporulation domain-containing protein [Burkholderia sp. TJI49]	FP	other
CP013377.1-4430794/1	synthetic_stool_low_S0	sporulation domain-containing protein [Burkholderia sp. TJI49]	FP	other
CP013377.1-1183260/2	synthetic_stool_low_S0	AraC family transcriptional regulator [Burkholderia pseudomultivorans]	FP	other
CP013377.1-1010916/1	synthetic_stool_low_S0	SPOR domain-containing protein [Burkholderia pseudomultivorans]	FP	other
CP013377.1-932364/2	synthetic_stool_low_S0	sporulation domain-containing protein [Burkholderia sp. TJI49]	FP	other
CP006903.1-309922/2	synthetic_stool_low_S0	MFS transporter [Clostridium botulinum]	FP	other
AP013061.1-1566/2	synthetic_stool_low_S0	MFS transporter [Caballeronia zhejiangensis]	FP	other
CP010994.1-10458698/2	synthetic_stool_low_S0	cobalt-factor II C(20)-methyltransferase [Clostridium perfringens]	FP	other
CP010994.1-7229382/2	synthetic_stool_low_S0	alanine racemase, partial [Clostridium perfringens]	FP	other
CP014148.1-661112/2	synthetic_stool_low_S0	PLP-dependent aminotransferase family protein, partial [Clostridium botulinum]	FP	other
CP015196.1-620678/1	synthetic_stool_low_S0	hypothetical protein [Streptococcus marmotae]	FP	other
CP015196.1-76160/2	synthetic_stool_low_S0	quinol oxidase [Streptococcus marmotae]	FP	other
LN774769.1-1513148/2	synthetic_stool_low_S0	glutamate racemase [Lactococcus piscium]	FP	other
CP011968.1-9632896/2	synthetic_stool_low_S0	nlpC/P60 family protein [Clostridioides difficile CD49]	FP	other
CP011968.1-9443294/2	synthetic_stool_low_S0	nlpC/P60 family protein [Clostridioides difficile CD49]	FP	other
CP011968.1-8717164/2	synthetic_stool_low_S0	nlpC/P60 family protein [Clostridioides difficile CD49]	FP	other
CP011968.1-8396630/2	synthetic_stool_low_S0	MULTISPECIES: peptidase P60 [Streptococcus]	FP	other
CP011968.1-8338670/2	synthetic_stool_low_S0	nlpC/P60 family protein [Clostridioides difficile CD49]	FP	other
CP011968.1-5162782/2	synthetic_stool_low_S0	nlpC/P60 family protein [Clostridioides difficile CD49]	FP	other
CP011968.1-5139368/2	synthetic_stool_low_S0	nlpC/P60 family protein [Clostridioides difficile CD49]	FP	other
CP011968.1-4613048/2	synthetic_stool_low_S0	lysozyme-like family protein [Clostridioides difficile DA00216]	FP	other
CP011968.1-2706924/2	synthetic_stool_low_S0	nlpC/P60 family protein [Clostridioides difficile CD49]	FP	other
